DIS_DIA;SQRT_DIS;ID_LOBO;COD_SEXO;COD_EDAD;COD_STATUS;COD_CRIA;HOME_RANGE;REFUGIO;NUCLEOS;CARRETERAS;GANADO
5862.28;76.56552749;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
8251.77;90.83925363;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
20027.14;141.5172781;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
14198.12;119.1558643;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
8963.5;94.67576247;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
12044.01;109.7452049;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
15622.53;124.9901196;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
11739.52;108.3490655;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
9119.16;95.49429302;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
8076.21;89.86773615;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
16767.86;129.4907719;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
16875.91;129.9073131;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
12899.38;113.5754375;Liberto;1;1;2;2;293.19;110.26;408;566.07;22536.055
19762.26;140.5783056;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
16835.55;129.7518786;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
20517.63;143.239764;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
10871.26;104.2653346;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
8420.01;91.76061247;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
5597.09;74.81370195;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
10450.71;102.2287142;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
5192.65;72.06004441;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
15013.66;122.5302412;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
3086.19;55.55348774;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
18120.92;134.6139666;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
7059.19;84.01898595;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
13493.43;116.1612242;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
12851.9;113.3662207;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
11076.71;105.24595;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
13465.56;116.0411996;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
9669.93;98.33580223;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
20157.03;141.9754556;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
11871.74;108.9575147;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
10267.71;101.3297094;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
3668.92;60.57161051;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
10374.94;101.8574494;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
8701.71;93.28295664;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
5756.68;75.87278827;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
11427.91;106.9014032;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
2826.07;53.16079382;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
18057.34;134.3776023;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
22423.25;149.7439481;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
3737.49;61.13501452;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
19211.15;138.6042929;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
15615.32;124.961274;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
10301.04;101.4940392;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
7247.04;85.12954834;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
7001.98;83.67783458;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
8537.01;92.39594147;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
23780.84;154.2103758;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
16670.16;129.1129738;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
1096.42;33.11223339;Liberto;1;1;2;1;293.19;110.26;408;566.07;22536.055
3501.23;59.17119232;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9967.76;99.83866986;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10293.31;101.455951;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
18543.46;136.1743735;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9426.7;97.09119425;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2796.93;52.88600949;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4883.53;69.88225812;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6098.94;78.09571051;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10239.16;101.1887346;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8526.06;92.33666661;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4024.98;63.44273008;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8350.29;91.37992121;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
15368.02;123.9678184;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
18925.72;137.5707818;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9630.35;98.13434669;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5958.77;77.19306964;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4587.27;67.72938801;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6252.39;79.07205575;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5387.64;73.40054496;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4950.59;70.36042922;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10925.1;104.5232032;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2217.08;47.08587899;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
14535.29;120.5623905;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7927.81;89.03825021;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7744.76;88.00431808;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9138.78;95.59696648;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3645.8;60.38046042;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3220.74;56.75156386;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4182.13;64.66938998;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1598.1;39.97624295;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9898.28;99.49010001;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10172.58;100.8592088;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7597.25;87.16220511;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1960.85;44.28148597;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5233.2;72.34085982;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2599.75;50.98774363;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
12602.82;112.2622822;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3420.72;58.48692162;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5677.91;75.35190774;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9434.48;97.13125141;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
13673.52;116.9338274;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7057.46;84.00869003;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3908.4;62.51719763;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5200.13;72.11192689;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3902.9;62.47319425;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3367.76;58.03240474;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2694.13;51.90500939;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
12679.37;112.6027087;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6094.03;78.06426839;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8160.45;90.33520908;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2675.65;51.72668557;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4750.52;68.92401613;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3973.77;63.03784578;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3997.65;63.22697209;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3299.66;57.44266707;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4313.83;65.67975335;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4838.09;69.55638001;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7438.59;86.24726083;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7917.76;88.98179589;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6697.88;81.84057673;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4970.63;70.50269498;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7676.18;87.6138117;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5606.42;74.87603088;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8362.48;91.44659644;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2171.72;46.60171671;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5796.86;76.13711316;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4898.34;69.98814185;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
11030.53;105.02633;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6541.65;80.88046736;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7811.54;88.3829169;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
12917.68;113.6559721;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
17450.64;132.1008705;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
11459.26;107.0479332;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4706.91;68.60692385;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3481.58;59.00491505;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3457.05;58.79668358;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6229.09;78.92458426;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5283.85;72.69009561;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2379.14;48.77642873;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
17981.19;134.0939596;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6659.03;81.60287985;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3544.42;59.5350317;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1422.09;37.71060859;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9889.87;99.44782552;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
19779.62;140.640037;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5227.92;72.30435672;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
11563.89;107.535529;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
14504.22;120.4334671;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1556.99;39.4587126;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1322.34;36.36399318;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5315.63;72.90836715;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
16658.97;129.0696324;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6375.56;79.84710389;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
18351.39;135.4673023;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8671.5;93.12088917;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8652.65;93.01962159;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
14878.28;121.9765551;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8019.49;89.55160523;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1588.47;39.85561441;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3526.98;59.3883827;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9447.35;97.19747939;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
18326.25;135.3744806;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2313.73;48.10124739;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
14884.02;122.000082;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10208.77;101.038458;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7768.53;88.1392648;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7373.72;85.87036742;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4026.76;63.45675693;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
14491.89;120.3822661;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8515.18;92.27773296;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4401.32;66.34244494;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9828.83;99.14045592;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
22194.84;148.9793274;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10329.22;101.6327703;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9406.8;96.98865913;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
925.58;30.4233463;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1559.8;39.49430339;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
14955.27;122.2917413;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
3373.54;58.08218315;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4485.11;66.97096386;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5374.37;73.3100948;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7519.02;86.71228287;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
14174.09;119.0549873;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
11531.35;107.3841236;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6243.91;79.01841558;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1666.2;40.81911317;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2317.43;48.13969256;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
13992.53;118.2900249;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
17555.94;132.4988302;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2398.81;48.97764796;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7110.7;84.32496665;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
20926.52;144.6600152;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
12470.01;111.669199;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5427.31;73.67027895;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10531.09;102.6210992;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
12046.79;109.7578699;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
21113.23;145.3039229;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
6777.25;82.32405481;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8558.3;92.51108042;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5728.91;75.68956335;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9937.83;99.68866535;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
15703.28;125.3127288;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2763.78;52.57166537;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8358.87;91.42685601;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
15184.13;123.2239019;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9644.74;98.20763718;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8055.49;89.75238158;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
23906.58;154.6175281;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8362.1;91.4445187;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
2599.7;50.98725331;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
11091.77;105.3174724;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
4632.47;68.06225092;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
9436.74;97.14288445;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7028.85;83.8382371;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
8217.78;90.65197185;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5771.01;75.96716396;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
20677.77;143.7976704;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7015.27;83.75720864;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
5831.51;76.36432413;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
1119.55;33.45967722;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
12078.03;109.900091;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
7916.84;88.97662614;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
10135.01;100.6727868;Vito;1;1;1;1;49.65;31.64;29;65.8;4483.045
12900.53;113.5805001;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
8336.52;91.30454534;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
20529.85;143.2824134;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
6564.66;81.02258944;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1432.74;37.85155215;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
3899.63;62.44701754;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
11611.9;107.7585263;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
4288.78;65.48877766;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7055.45;83.99672613;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
13342.98;115.5118176;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7355.67;85.76520273;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
2140.1;46.26121486;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5046.75;71.04048142;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7535.66;86.80817934;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
6364.06;79.77505876;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
8743.25;93.50534744;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
416.62;20.4112714;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7372.94;85.86582557;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
2760.5;52.5404606;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
3132.79;55.97133195;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5568.61;74.62311974;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5568.26;74.62077459;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
3139.52;56.03141976;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1468.87;38.32583985;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
2366.57;48.64740486;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
4479.74;66.93085985;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
2541.05;50.40882859;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
11541.23;107.4301168;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1501.61;38.7506129;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
10722.74;103.5506639;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5422.23;73.63579293;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
10478.24;102.3632747;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7054.15;83.98898737;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
6997.69;83.65219662;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
8078.77;89.88197817;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
16823.4;129.70505;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
6965.59;83.46011023;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1682.2;41.01463154;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
4098.69;64.02101218;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
16809.09;129.6498747;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5562.27;74.58062751;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
4992.3;70.65620992;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
12849.03;113.3535619;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7346.83;85.71365119;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
16375.56;127.967027;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
6289.4;79.3057375;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
9376.02;96.82985077;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
12529.52;111.9353385;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7189.4;84.79032964;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
2626.32;51.24763409;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
10844.53;104.1370731;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
12403.66;111.3717199;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5865.7;76.58785805;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
2944.8;54.26601146;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
17949.04;133.9740273;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
3984.32;63.1214702;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
606.35;24.62417511;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
18184.4;134.8495458;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
12564.28;112.0904992;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5099.1;71.40798275;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7240.81;85.09294918;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
2766.99;52.60218627;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
6360.1;79.75023511;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
9067.11;95.22137365;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
12577.75;112.1505684;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1912.2;43.72870911;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5462.14;73.90629202;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
3316.12;57.58576213;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5445.1;73.79092085;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
5811.39;76.2324734;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1623.95;40.29826299;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1398.14;37.39171031;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
7575.53;87.03752064;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
11585.47;107.6358212;Vito;1;1;1;2;49.65;31.64;29;65.8;4483.045
1107.69;33.2819771;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
674.58;25.97267795;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
789.28;28.0941275;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
469.26;21.66240984;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
400.03;20.00074999;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
3765.73;61.36554408;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
3912.83;62.55261785;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
369.9;19.23278451;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
1534.37;39.17103522;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
1289.21;35.9055706;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
2211.49;47.0264819;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
7751.92;88.0449885;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
1933.78;43.97476549;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
491.89;22.17859328;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
2879.44;53.66041371;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
2373.92;48.7228899;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
3980.15;63.08843;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
396.94;19.92335313;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
5879.75;76.67952791;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
6117.64;78.21534376;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
2964.38;54.44612016;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
5016.43;70.82676048;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
4294.99;65.53617322;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
6428.43;80.17749061;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
3724.11;61.02548648;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
10228.39;101.1355032;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
5079.24;71.268787;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
8292.11;91.0610235;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
2779.55;52.72143776;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
14496.63;120.4019518;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
3231.77;56.84865874;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
6876.94;82.92731757;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
10456.69;102.2579581;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
12239.21;110.6309631;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
4073.57;63.82452507;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
14305.72;119.6065216;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
9489.84;97.41580981;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
1375.08;37.08207114;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
3683.85;60.69472794;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
1046.72;32.35305241;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
2033.75;45.09711742;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
9753.42;98.75940462;Suido;1;2;1;1;195.58;154.94;111;256.71;2741.29
