ID;COD_SEX;COD_C_EDAD;COD_STATUS;COD_CRIA;Dis_dia;SqrtDis_dia;K90_total;K90_refugio;N_nucleos_KT90;K90_carre;K90_bioma_tot_T
L37;1;2;1;2;8549.78;92.46502041;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;3618.66;60.15529902;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;11136.2;105.5281953;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7186.47;84.77304996;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;5889.46;76.74281725;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;11948.2;109.3078222;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;6029.18;77.64779456;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;6415.58;80.09731581;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;10012.2;100.0609814;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;15009.97;122.5151827;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;5725.97;75.67013942;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;6521.4;80.75518559;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7242.84;85.10487648;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;16055.6;126.7106941;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;2805.63;52.96819801;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;8558.14;92.51021565;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;9982.63;99.91311225;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7033.95;83.8686473;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;9244.19;96.14671081;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;6314.82;79.46584172;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;5481.93;74.04005673;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;4250.73;65.19762266;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;10591.34;102.9142361;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;4797.18;69.26167772;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;4713.09;68.65194826;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;12317.97;110.9863505;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;1658.15;40.72038801;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;4186.45;64.70278201;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7608.27;87.22539768;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;8078.28;89.87925233;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;3457.48;58.80034014;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7187.18;84.77723751;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;2488.87;49.88857585;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;2844.75;53.33619784;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;11247.73;106.0553158;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;1576.82;39.70919289;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7566.29;86.98442389;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;8773.98;93.66952546;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7345.95;85.70851766;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;4172.25;64.59295627;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;7198.47;84.84379765;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;5381.1;73.35598135;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;5543.29;74.45327394;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;11218.35;105.9167126;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;8261.51;90.892849;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;11365.36;106.6084424;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;1779.74;42.18696481;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;5746.92;75.8084428;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;2461.33;49.61179295;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;8036.27;89.64524527;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;2769.89;52.62974444;97.89;82.95;79;151.27;1321.455
L37;1;2;1;2;6627.84;81.41154709;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;9142.71;95.61751932;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;7029.25;83.84062261;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;2610.09;51.08903992;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;7816.61;88.41159426;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;3833.34;61.91397257;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;779.33;27.91648259;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;5576.03;74.67281969;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;5116.78;71.53167131;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;6692.65;81.80861813;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;8612.65;92.80436412;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;3112.33;55.78826041;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;3414.49;58.43363757;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;8072.52;89.84720363;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;9907.78;99.537832;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;3320.41;57.62299888;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;6431.36;80.19576049;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;5318.84;72.93037776;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;4324.42;65.76032238;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;5950.19;77.13747468;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;4869.82;69.78409561;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;6008.37;77.51367621;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;5512.49;74.24614468;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;5847.39;76.4682287;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;11402.27;106.7814122;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;9728.62;98.63376704;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;1285.58;35.85498571;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;13426.32;115.8719983;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;1871.7;43.26314829;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;10016.38;100.0818665;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;4360.43;66.03355208;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;2701.73;51.97816849;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;3523.5;59.35907681;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;13926.56;118.010847;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;2313.66;48.10051975;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;3497.87;59.14279331;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;4244.79;65.15205292;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;1391.07;37.29705082;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;4677.41;68.39159305;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;8900.1;94.34034132;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;5162.57;71.85102644;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;7128.14;84.42831279;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;4711.05;68.6370891;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;4065.24;63.75923463;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;9786.82;98.92835792;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;8466.47;92.01342293;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;2433.15;49.32697031;97.89;82.95;79;151.27;1321.455
L37;1;2;1;1;1760.93;41.96343647;97.89;82.95;79;151.27;1321.455
L38;1;2;1;1;1225.39;35.00557099;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;159.56;12.63170614;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;1397.98;37.38957074;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3740.42;61.15897318;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;4512.9;67.17812144;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2387.21;48.85908309;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9714.71;98.56322844;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;1762.89;41.98678363;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8892.75;94.30137857;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3474.73;58.94684046;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5980.36;77.33278735;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3186.04;56.44501749;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5835.39;76.38972444;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;4859.68;69.71140509;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5187.8;72.02638405;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9116.64;95.48109761;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;19982.61;141.3598599;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2189.38;46.79081106;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;7299.13;85.43494601;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6683.59;81.75322624;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9572.69;97.84012469;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;4891.05;69.93604221;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8317.73;91.2015899;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;18991.07;137.8080912;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;15710;125.3395389;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;12947.2;113.7857636;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5310.16;72.87084465;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;18723.64;136.8343524;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8624.4;92.86764776;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;14088.11;118.6933444;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;12472.48;111.6802579;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2860.58;53.48439025;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3479.06;58.98355703;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6406.53;80.04080209;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2467.03;49.66920575;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13780.54;117.3905448;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5387.98;73.40286098;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5698.7;75.4897344;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10755.41;103.7082928;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;20749.01;144.0451665;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5900.32;76.81354047;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;1513.73;38.90668323;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2475.79;49.75731102;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;11880.49;108.9976605;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6670.8;81.67496556;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5937.26;77.0536177;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8213.75;90.62974126;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6960.74;83.43104938;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3786.04;61.53080529;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;1668.22;40.84384899;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8747.43;93.52769643;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;15578.99;124.8158243;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3710.89;60.91707478;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;4249.61;65.18903282;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;12840.83;113.3173861;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8709.85;93.32657714;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;11354.72;106.5585285;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6404.01;80.02505858;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6939.46;83.3034213;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10635.95;103.1307423;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8465.77;92.00961906;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8188.6;90.49088352;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3287.02;57.33253875;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5377.18;73.32925746;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13101.64;114.4623956;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;11264.68;106.1351968;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5801.13;76.16514951;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9628.67;98.12578662;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;15581.42;124.8255583;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;17311.71;131.5739716;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2936.17;54.18643742;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2436.77;49.36365059;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;15288.67;123.6473615;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8365.34;91.46223264;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10058.23;100.2907274;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;14209.02;119.2015939;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;16030.03;126.6097548;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;4396.98;66.30972779;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9990.95;99.95473976;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5027.27;70.90324393;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3965.02;62.96840478;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6077.54;77.95857875;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;21681.37;147.2459507;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5319.71;72.93634211;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;16087.16;126.8351686;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10620.61;103.0563438;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5430.46;73.69165489;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8262.04;90.89576448;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9491.56;97.42463754;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;15454.33;124.3154455;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;12310.68;110.9535038;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6909.58;83.12388345;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;17671.47;132.9340814;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10902.72;104.4160907;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;7482.07;86.49895953;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;17121.74;130.8500669;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13727.4;117.1639876;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;22147.08;148.8189504;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10831.9;104.0764142;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;17367.57;131.7860767;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;21531.85;146.7373504;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13195.21;114.8704052;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5979.06;77.32438167;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;17041.52;130.5431729;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;6903.78;83.08898844;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;16629.76;128.9564267;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;4613.33;67.92149881;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;15461.21;124.343114;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;15718.16;125.3720862;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10337.96;101.6757592;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10375.39;101.8596584;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9552.31;97.7359197;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;5092.54;71.36203472;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13042.24;114.2026269;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;18526.67;136.1127106;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;9350.61;96.69855221;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;3426.89;58.53964469;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;14434.86;120.1451622;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;18546.64;136.1860492;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;12596.38;112.2335957;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;7073.06;84.10148631;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13590.1;116.5765843;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;19691.88;140.3277592;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;17811.76;133.4607058;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;14799.83;121.6545519;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;11701.59;108.1738878;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10955.34;104.6677601;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8056.55;89.75828653;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13675.31;116.9414811;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;2758.56;52.52199539;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;20980.86;144.8477131;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;8318.38;91.20515336;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;18990.28;137.8052249;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;11505.19;107.2622487;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;14327.59;119.6979114;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;4459.97;66.78300682;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;10330.27;101.6379358;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;13125.91;114.5683639;88.97;72.56;54;97.68;1666.755
L38;1;2;1;1;17217.66;131.2160813;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;18362.23;135.5073061;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;3191.11;56.4899106;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;7834.02;88.50999944;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;11075.38;105.2396313;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;14177.99;119.0713652;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;13539.99;116.3614627;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;13857.95;117.7197944;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;16479.76;128.3735175;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;2507.64;50.07634172;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;10159.83;100.7959821;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;20173.32;142.0328131;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;13546.27;116.3884444;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;28019.19;167.3893366;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;13536.88;116.3480984;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;11528.15;107.3692228;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;7766.12;88.1255922;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;10967.69;104.7267397;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;12113.38;110.0608014;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;9345.47;96.67197112;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;10014.94;100.0746721;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;21748.18;147.4726415;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;20953.47;144.7531347;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;19132.33;138.319666;88.97;72.56;54;97.68;1666.755
L38;1;2;1;2;964;31.04834939;88.97;72.56;54;97.68;1666.755
L41;2;1;1;2;2285.33;47.80512525;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;3426.64;58.53750934;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;5783.33;76.04820839;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;11004.17;104.9007626;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;6585.73;81.15251074;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;3378.99;58.1290805;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;7054.85;83.99315448;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;3980.82;63.09373978;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;3232.45;56.85463921;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;15739.29;125.4563271;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;6813.2;82.54211046;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;5389.05;73.41014916;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;10777.45;103.814498;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;21361.22;146.154781;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;2999.57;54.76833026;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;4496.85;67.0585565;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;2744.64;52.38931189;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;2336.45;48.33683895;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;6911.04;83.13266506;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;395.67;19.89145545;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;591.3;24.31666095;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;9538.07;97.66304316;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;18265.99;135.1517295;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;13398.4;115.7514579;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;11333.22;106.4575972;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;16290.58;127.6345564;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;10515.09;102.5431129;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;5935.32;77.04102803;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;1768.43;42.05270503;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;2579.48;50.78858139;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;17669.12;132.9252421;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;27723.6;166.504054;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;15060.73;122.7221659;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;9503.52;97.48599899;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;3821.77;61.82046587;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;13494.66;116.1665184;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;14178.83;119.0748924;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;20779.25;144.1500954;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;6128.54;78.28499218;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;7951.85;89.17314618;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;28984.52;170.2484067;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;6464.45;80.40180346;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;2709.01;52.04815078;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;10404.84;102.0041176;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;12684.65;112.6261515;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;3582.46;59.85365486;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;8479.37;92.08349472;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;19830.29;140.8200625;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;19865.77;140.9459826;123.17;99.45;71;157.02;1942.625
L41;2;1;1;2;6986.68;83.58636252;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;6811.72;82.53314486;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;5050.03;71.0635631;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;4841.66;69.58203791;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;11159.46;105.6383453;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;3770.46;61.40407153;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;20644.58;143.6822188;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;4891.54;69.93954532;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;7071.2;84.09042752;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;7978.7;89.32356912;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;9744.98;98.71666526;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;818.78;28.61433207;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;139.84;11.8253964;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;260.32;16.13443522;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;204.34;14.29475428;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;1901.11;43.60172015;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;6426.72;80.16682606;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;2976.01;54.55281844;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;1522.65;39.02114811;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;4911.9;70.08494846;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;2227.77;47.19925847;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;10123.38;100.6150088;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;291.85;17.08361788;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;265.09;16.28158469;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;10947.92;104.6323086;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;20538.67;143.3131885;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;6018.23;77.57725182;123.17;99.45;71;157.02;1942.625
L41;2;1;1;1;5351.54;73.15422066;123.17;99.45;71;157.02;1942.625
